,C(P1.G1),C(P1.G2),C(P1.G3),C(P2.G1),C(P2.G2),C(P2.G3),C(P3.G1),C(P3.G2),C(P3.G3),C(P4.G1),C(P4.G2),C(P4.G3),C(P5.G1),C(P5.G2),C(P5.G3),C(P6.G1),C(P6.G2),C(P6.G3),C(P7.G1),C(P7.G2),C(P7.G3),"T(P1(1,2))","T(P1(1,3))","T(P1(2,3))","T(P2(1,2))","T(P2(1,3))","T(P2(2,3))","T(P3(1,2))","T(P3(1,3))","T(P3(2,3))","T(P4(1,2))","T(P4(1,3))","T(P4(2,3))","T(P5(1,2))","T(P5(1,3))","T(P5(2,3))","T(P6(1,2))","T(P6(1,3))","T(P6(2,3))","T(P7(1,2))","T(P7(1,3))","T(P7(2,3))",D(P1.G1.First),D(P1.G1.25%),D(P1.G1.50%),D(P1.G1.75%),D(P1.G1.100%),D(P1.G2.First),D(P1.G2.25%),D(P1.G2.50%),D(P1.G2.75%),D(P1.G2.100%),D(P1.G3.First),D(P1.G3.25%),D(P1.G3.50%),D(P1.G3.75%),D(P1.G3.100%),D(P2.G1.First),D(P2.G1.25%),D(P2.G1.50%),D(P2.G1.75%),D(P2.G1.100%),D(P2.G2.First),D(P2.G2.25%),D(P2.G2.50%),D(P2.G2.75%),D(P2.G2.100%),D(P2.G3.First),D(P2.G3.25%),D(P2.G3.50%),D(P2.G3.75%),D(P2.G3.100%),D(P3.G1.First),D(P3.G1.25%),D(P3.G1.50%),D(P3.G1.75%),D(P3.G1.100%),D(P3.G2.First),D(P3.G2.25%),D(P3.G2.50%),D(P3.G2.75%),D(P3.G2.100%),D(P3.G3.First),D(P3.G3.25%),D(P3.G3.50%),D(P3.G3.75%),D(P3.G3.100%),D(P4.G1.First),D(P4.G1.25%),D(P4.G1.50%),D(P4.G1.75%),D(P4.G1.100%),D(P4.G2.First),D(P4.G2.25%),D(P4.G2.50%),D(P4.G2.75%),D(P4.G2.100%),D(P4.G3.First),D(P4.G3.25%),D(P4.G3.50%),D(P4.G3.75%),D(P4.G3.100%),D(P5.G1.First),D(P5.G1.25%),D(P5.G1.50%),D(P5.G1.75%),D(P5.G1.100%),D(P5.G2.First),D(P5.G2.25%),D(P5.G2.50%),D(P5.G2.75%),D(P5.G2.100%),D(P5.G3.First),D(P5.G3.25%),D(P5.G3.50%),D(P5.G3.75%),D(P5.G3.100%),D(P6.G1.First),D(P6.G1.25%),D(P6.G1.50%),D(P6.G1.75%),D(P6.G1.100%),D(P6.G2.First),D(P6.G2.25%),D(P6.G2.50%),D(P6.G2.75%),D(P6.G2.100%),D(P6.G3.First),D(P6.G3.25%),D(P6.G3.50%),D(P6.G3.75%),D(P6.G3.100%),D(P7.G1.First),D(P7.G1.25%),D(P7.G1.50%),D(P7.G1.75%),D(P7.G1.100%),D(P7.G2.First),D(P7.G2.25%),D(P7.G2.50%),D(P7.G2.75%),D(P7.G2.100%),D(P7.G3.First),D(P7.G3.25%),D(P7.G3.50%),D(P7.G3.75%),D(P7.G3.100%),
sp|P00724|INV2_YEAST,164,213,155,212,180,140,186,178,168,184,208,140,39,431,62,176,175,181,209,164,159,134,93,122,154,104,94,118,121,114,149,95,103,64,9,101,128,120,116,118,118,109,0.007519,0.257519,0.515038,0.787594,1,0.009398,0.25,0.477444,0.704887,0.981203,0.00188,0.240602,0.524436,0.776316,0.99812,0.009398,0.225564,0.473684,0.704887,0.984962,0.003759,0.276316,0.552632,0.785714,0.99812,0.00188,0.236842,0.488722,0.778195,1,0.00188,0.25,0.513158,0.778195,0.99812,0.009398,0.242481,0.479323,0.701128,0.969925,0.007519,0.236842,0.505639,0.781955,1,0.009398,0.225564,0.494361,0.723684,0.984962,0.003759,0.263158,0.518797,0.757519,0.99812,0.00188,0.236842,0.488722,0.778195,1,0.030075,0.296992,0.533835,0.800752,1,0.00188,0.24812,0.5,0.740602,0.99812,0.045113,0.257519,0.43797,0.770677,0.996241,0.00188,0.242481,0.486842,0.744361,1,0.011278,0.266917,0.513158,0.75188,0.99812,0.022556,0.223684,0.484962,0.727444,0.984962,0.003759,0.238722,0.494361,0.744361,0.99812,0.007519,0.257519,0.515038,0.787594,1,0.00188,0.255639,0.488722,0.723684,0.981203,1
sp|P06103|EIF3B_YEAST,275,247,241,264,282,217,264,209,290,220,326,217,97,555,111,307,239,217,293,275,195,157,194,157,180,156,171,147,220,139,173,133,194,142,30,149,194,160,146,219,165,132,0.002621,0.2346,0.517693,0.777195,1,0.007864,0.29751,0.504587,0.739187,0.993447,0.001311,0.229358,0.46789,0.718218,0.998689,0.007864,0.256881,0.498034,0.740498,0.993447,0.003932,0.247706,0.526868,0.768021,1,0.001311,0.230668,0.460026,0.749672,0.997379,0.001311,0.229358,0.461337,0.718218,0.998689,0.007864,0.292267,0.507208,0.739187,0.993447,0.002621,0.2346,0.517693,0.778506,1,0.010485,0.25557,0.500655,0.760157,0.993447,0.003932,0.259502,0.517693,0.741809,1,0.001311,0.230668,0.460026,0.749672,0.997379,0.002621,0.211009,0.49017,0.769332,0.997379,0.001311,0.259502,0.499345,0.733945,0.998689,0.018349,0.231979,0.520315,0.830931,1,0.001311,0.25426,0.536042,0.799476,1,0.005242,0.239843,0.478375,0.712975,0.998689,0.003932,0.246396,0.463958,0.739187,0.973788,0.005242,0.259502,0.507208,0.736566,0.998689,0.002621,0.2346,0.517693,0.777195,1,0.001311,0.245085,0.460026,0.716907,0.993447,1
sp|P11655|SEC12_YEAST,144,182,145,193,171,107,159,157,155,180,184,107,51,365,55,167,157,147,197,144,130,105,95,110,144,79,84,107,114,96,150,77,86,82,12,84,123,95,103,126,109,74,0.004246,0.220807,0.456476,0.730361,0.997877,0.010616,0.267516,0.507431,0.749469,1,0.002123,0.288747,0.518047,0.762208,0.993631,0.010616,0.254777,0.467091,0.719745,1,0.008493,0.244161,0.518047,0.766454,0.993631,0.002123,0.248408,0.522293,0.751592,0.989384,0.002123,0.286624,0.524416,0.762208,0.993631,0.010616,0.265393,0.494692,0.728238,1,0.004246,0.22293,0.473461,0.745223,0.997877,0.010616,0.26327,0.481953,0.704883,1,0.008493,0.237792,0.5138,0.766454,0.993631,0.002123,0.248408,0.522293,0.751592,0.989384,0.004246,0.227176,0.469214,0.62845,0.989384,0.002123,0.2569,0.52017,0.762208,1,0.048832,0.231423,0.377919,0.679406,0.997877,0.002123,0.242038,0.503185,0.728238,1,0.006369,0.288747,0.515924,0.768577,0.993631,0.014862,0.210191,0.473461,0.730361,0.997877,0.006369,0.248408,0.490446,0.728238,1,0.004246,0.220807,0.456476,0.730361,0.997877,0.002123,0.295117,0.573248,0.791932,0.985138,1
sp|P11709|BIK1_YEAST,198,134,108,143,185,112,116,111,213,120,208,112,58,310,72,234,88,118,134,198,108,107,101,69,108,66,90,62,120,88,107,55,101,77,21,103,84,115,51,122,67,86,0.004545,0.325,0.55,0.731818,0.995455,0.009091,0.211364,0.411364,0.790909,0.986364,0.002273,0.186364,0.484091,0.725,1,0.004545,0.215909,0.411364,0.813636,0.988636,0.011364,0.318182,0.561364,0.731818,0.995455,0.002273,0.227273,0.477273,0.734091,1,0.002273,0.172727,0.472727,0.718182,1,0.020455,0.202273,0.4,0.813636,0.986364,0.004545,0.329545,0.552273,0.743182,0.995455,0.004545,0.204545,0.402273,0.777273,0.988636,0.011364,0.302273,0.561364,0.761364,0.995455,0.002273,0.227273,0.477273,0.734091,1,0.006818,0.222727,0.479545,0.706818,0.936364,0.002273,0.225,0.472727,0.763636,1,0.004545,0.368182,0.563636,0.756818,0.988636,0.002273,0.318182,0.565909,0.754545,0.995455,0.009091,0.175,0.443182,0.745455,1,0.004545,0.225,0.390909,0.722727,0.990909,0.018182,0.165909,0.495455,0.738636,1,0.004545,0.325,0.55,0.731818,0.995455,0.002273,0.240909,0.4,0.779545,0.986364,1
sp|P15380|PUT4_YEAST,135,254,238,262,218,147,260,220,147,220,260,147,49,530,48,210,232,185,335,135,157,102,88,180,173,99,102,167,101,91,172,78,123,78,12,70,155,127,119,123,164,67,0.004785,0.130781,0.460925,0.751196,0.995215,0.009569,0.244019,0.481659,0.711324,0.99681,0.001595,0.326954,0.529506,0.779904,1,0.009569,0.223285,0.472089,0.703349,0.99681,0.00319,0.240829,0.503987,0.751196,1,0.001595,0.320574,0.556619,0.808612,0.992026,0.001595,0.325359,0.53748,0.789474,1,0.009569,0.23445,0.484848,0.703349,0.99681,0.004785,0.130781,0.454545,0.716108,0.995215,0.022329,0.210526,0.457735,0.695375,0.99681,0.00319,0.251994,0.516746,0.744817,1,0.001595,0.320574,0.556619,0.808612,0.992026,0.014354,0.148325,0.545455,0.808612,0.990431,0.001595,0.269537,0.505582,0.744817,1,0.035088,0.098884,0.279107,0.76236,0.995215,0.001595,0.216906,0.518341,0.744817,1,0.00319,0.328549,0.53748,0.792663,0.992026,0.004785,0.15949,0.443381,0.6874,0.995215,0.00319,0.311005,0.516746,0.746411,1,0.004785,0.130781,0.460925,0.751196,0.995215,0.001595,0.220096,0.476874,0.748006,0.982456,1
sp|P19807|HNM1_YEAST,108,229,226,229,192,142,245,196,122,191,230,142,36,487,40,197,204,162,300,108,155,70,65,206,167,123,79,193,84,75,150,104,98,48,7,63,131,119,119,88,172,47,0.007105,0.220249,0.511545,0.872114,1,0.003552,0.227353,0.454707,0.715808,0.996448,0.001776,0.298401,0.522202,0.753108,0.994671,0.003552,0.216696,0.472469,0.699822,0.996448,0.005329,0.298401,0.550622,0.781528,0.991119,0.001776,0.25222,0.476021,0.792185,1,0.001776,0.296625,0.522202,0.760213,0.994671,0.003552,0.216696,0.454707,0.699822,0.996448,0.007105,0.220249,0.509769,0.870337,1,0.003552,0.204263,0.452931,0.687389,0.996448,0.005329,0.312611,0.548845,0.776199,0.992895,0.001776,0.25222,0.476021,0.792185,1,0.007105,0.230906,0.449378,0.795737,1,0.001776,0.259325,0.497336,0.735346,0.996448,0.010657,0.087034,0.50444,0.932504,0.987567,0.001776,0.239787,0.500888,0.749556,1,0.005329,0.309059,0.527531,0.761989,0.994671,0.003552,0.170515,0.452931,0.715808,0.996448,0.005329,0.271758,0.51865,0.737123,0.996448,0.007105,0.220249,0.511545,0.872114,1,0.001776,0.227353,0.413854,0.714032,0.992895,1
sp|P23585|HXT2_YEAST,116,211,214,210,188,143,238,185,118,182,216,143,44,459,38,178,216,147,283,116,142,97,70,175,159,113,96,170,81,88,152,100,109,65,9,56,136,106,118,96,144,71,0.005545,0.210721,0.489834,0.696858,1,0.003697,0.227357,0.480591,0.737523,0.996303,0.001848,0.269871,0.530499,0.785582,0.994455,0.003697,0.216266,0.476895,0.731978,0.996303,0.005545,0.264325,0.508318,0.739372,1,0.001848,0.290203,0.532348,0.794824,0.992606,0.001848,0.269871,0.524954,0.785582,0.994455,0.003697,0.221811,0.486137,0.737523,0.996303,0.005545,0.210721,0.487985,0.691312,1,0.003697,0.218115,0.484288,0.713494,0.996303,0.005545,0.262477,0.504621,0.748614,1,0.001848,0.290203,0.532348,0.794824,0.992606,0.014787,0.245841,0.487985,0.700555,0.992606,0.001848,0.256932,0.50647,0.748614,0.996303,0.005545,0.177449,0.484288,0.689464,1,0.001848,0.245841,0.489834,0.71719,1,0.007394,0.264325,0.528651,0.789279,0.994455,0.003697,0.231054,0.484288,0.715342,0.996303,0.007394,0.264325,0.530499,0.780037,0.994455,0.005545,0.210721,0.489834,0.696858,1,0.001848,0.227357,0.462107,0.731978,0.996303,1
sp|P25043|PSB2_YEAST,75,111,75,110,97,54,84,93,84,99,108,54,23,211,27,109,77,75,118,75,68,52,46,59,75,36,53,51,60,52,75,30,59,39,7,41,60,52,54,61,62,37,0.02682,0.226054,0.643678,0.831418,0.988506,0.007663,0.245211,0.478927,0.64751,1,0.003831,0.272031,0.505747,0.750958,0.992337,0.007663,0.229885,0.498084,0.708812,1,0.015326,0.268199,0.505747,0.796935,0.992337,0.003831,0.249042,0.467433,0.697318,0.931034,0.003831,0.275862,0.505747,0.773946,0.992337,0.007663,0.203065,0.463602,0.67433,1,0.02682,0.237548,0.528736,0.812261,0.988506,0.007663,0.218391,0.501916,0.704981,1,0.015326,0.260536,0.505747,0.796935,0.992337,0.003831,0.249042,0.467433,0.697318,0.931034,0.042146,0.237548,0.452107,0.831418,0.931034,0.003831,0.241379,0.482759,0.720307,1,0.02682,0.356322,0.685824,0.819923,0.988506,0.003831,0.287356,0.48659,0.724138,1,0.022989,0.210728,0.482759,0.785441,0.996169,0.011494,0.203065,0.51341,0.743295,0.988506,0.007663,0.272031,0.494253,0.720307,1,0.02682,0.226054,0.643678,0.831418,0.988506,0.003831,0.245211,0.467433,0.64751,0.996169,1
sp|P25046|MED19_YEAST,87,86,47,93,74,53,56,74,90,79,88,53,25,168,27,88,48,84,66,87,67,55,46,31,66,44,31,36,49,56,62,42,33,32,4,41,38,66,34,60,34,41,0.018182,0.295455,0.531818,0.763636,1,0.009091,0.2,0.472727,0.8,0.959091,0.004545,0.236364,0.459091,0.627273,0.995455,0.009091,0.240909,0.563636,0.795455,0.968182,0.022727,0.231818,0.468182,0.654545,1,0.004545,0.268182,0.504545,0.813636,0.990909,0.004545,0.168182,0.418182,0.622727,0.995455,0.009091,0.245455,0.509091,0.809091,0.954545,0.018182,0.295455,0.531818,0.786364,1,0.009091,0.245455,0.609091,0.804545,0.968182,0.022727,0.231818,0.472727,0.645455,1,0.004545,0.268182,0.504545,0.813636,0.990909,0.018182,0.277273,0.531818,0.877273,0.990909,0.004545,0.236364,0.481818,0.722727,0.995455,0.027273,0.190909,0.563636,0.763636,1,0.004545,0.281818,0.518182,0.740909,1,0.022727,0.104545,0.309091,0.604545,0.936364,0.013636,0.318182,0.595455,0.809091,0.968182,0.009091,0.259091,0.463636,0.722727,0.995455,0.018182,0.295455,0.531818,0.763636,1,0.004545,0.127273,0.459091,0.818182,0.972727,1
sp|P25336|MSH3_YEAST,362,319,337,331,419,268,370,256,392,288,462,268,132,749,137,449,289,280,397,362,259,216,256,215,274,160,228,185,310,179,268,146,242,200,28,188,255,233,171,308,206,164,0.003929,0.221022,0.489194,0.714145,0.998035,0.001965,0.232809,0.492141,0.75835,1,0.000982,0.299607,0.514735,0.772102,0.999018,0.001965,0.199411,0.472495,0.760314,0.998035,0.003929,0.293713,0.514735,0.748527,0.999018,0.000982,0.248527,0.508841,0.731827,1,0.000982,0.30943,0.524558,0.772102,0.999018,0.001965,0.222986,0.478389,0.766208,0.996071,0.003929,0.221022,0.482318,0.711198,1,0.001965,0.197446,0.473477,0.770138,0.998035,0.003929,0.292731,0.500982,0.74558,0.999018,0.000982,0.248527,0.508841,0.731827,1,0.008841,0.191552,0.496071,0.706287,0.993124,0.000982,0.267191,0.504912,0.757367,1,0.017682,0.187623,0.463654,0.704322,0.998035,0.000982,0.242633,0.498035,0.740668,1,0.005894,0.259332,0.510806,0.750491,0.999018,0.002947,0.235756,0.483301,0.761297,0.998035,0.001965,0.266208,0.500982,0.780943,0.999018,0.003929,0.221022,0.489194,0.714145,0.998035,0.000982,0.252456,0.504912,0.749509,1,1
sp|P25582|SPB1_YEAST,385,234,222,283,311,247,239,204,398,252,342,247,158,528,155,421,190,230,293,385,163,232,195,126,209,163,173,121,214,205,204,144,192,209,44,194,168,220,98,265,105,162,0.003567,0.310345,0.538644,0.763377,1,0.002378,0.216409,0.526754,0.75981,0.996433,0.001189,0.200951,0.395957,0.681332,0.990488,0.002378,0.239001,0.542212,0.737218,0.991677,0.005945,0.258026,0.45541,0.705113,0.990488,0.001189,0.256837,0.507729,0.815696,1,0.001189,0.19025,0.393579,0.678954,0.990488,0.002378,0.219976,0.51962,0.755054,0.991677,0.003567,0.313912,0.546968,0.765755,1,0.002378,0.267539,0.551724,0.745541,0.991677,0.005945,0.235434,0.439952,0.700357,0.990488,0.001189,0.256837,0.507729,0.815696,1,0.003567,0.287753,0.536266,0.863258,1,0.001189,0.204518,0.464923,0.726516,0.996433,0.016647,0.355529,0.56956,0.73365,0.982164,0.001189,0.286564,0.507729,0.793103,1,0.004756,0.184304,0.381688,0.681332,0.990488,0.002378,0.26635,0.548157,0.726516,0.980975,0.002378,0.200951,0.434007,0.722949,0.991677,0.003567,0.310345,0.538644,0.763377,1,0.001189,0.217598,0.489893,0.732461,0.996433,1
sp|P31381|FUN26_YEAST,130,179,208,184,204,129,223,155,139,164,224,129,38,422,57,187,189,141,244,130,143,85,70,151,156,82,104,141,82,73,134,70,116,52,7,73,112,108,100,95,137,60,0.011605,0.145068,0.535783,0.723404,1,0.003868,0.2147,0.466151,0.740812,0.978723,0.001934,0.311412,0.502901,0.764023,0.998066,0.003868,0.212766,0.485493,0.758221,0.992263,0.019342,0.288201,0.526112,0.73501,0.998066,0.001934,0.255319,0.479691,0.760155,1,0.001934,0.305609,0.502901,0.762089,0.998066,0.003868,0.220503,0.466151,0.740812,0.976789,0.011605,0.145068,0.535783,0.661509,1,0.003868,0.220503,0.485493,0.758221,0.992263,0.019342,0.284333,0.518375,0.73501,0.998066,0.001934,0.255319,0.479691,0.760155,1,0.021277,0.208897,0.522244,0.65764,1,0.001934,0.270793,0.487427,0.750484,0.998066,0.011605,0.092843,0.551257,0.647969,0.992263,0.001934,0.220503,0.477756,0.725338,1,0.005803,0.301741,0.499033,0.762089,0.998066,0.003868,0.203095,0.510638,0.758221,0.992263,0.009671,0.313346,0.508704,0.765957,0.998066,0.011605,0.145068,0.535783,0.723404,1,0.001934,0.2147,0.435203,0.72147,0.978723,1
sp|P31755|OCH1_YEAST,164,169,147,179,171,130,165,140,175,148,202,130,56,368,56,181,132,167,171,164,145,108,91,102,115,97,83,101,112,91,114,80,100,78,11,75,91,119,95,105,113,94,0.00625,0.245833,0.535417,0.760417,1,0.004167,0.25,0.485417,0.754167,0.997917,0.002083,0.24375,0.470833,0.733333,0.977083,0.004167,0.264583,0.510417,0.79375,0.995833,0.010417,0.252083,0.495833,0.73125,0.991667,0.002083,0.21875,0.4875,0.741667,1,0.002083,0.25,0.44375,0.73125,0.977083,0.004167,0.25625,0.491667,0.79375,0.995833,0.00625,0.233333,0.5375,0.75625,1,0.004167,0.260417,0.514583,0.802083,0.995833,0.010417,0.270833,0.489583,0.722917,0.991667,0.002083,0.21875,0.4875,0.741667,1,0.00625,0.154167,0.458333,0.691667,1,0.002083,0.24375,0.477083,0.739583,0.997917,0.095833,0.39375,0.6375,0.795833,0.9875,0.002083,0.195833,0.48125,0.741667,1,0.01875,0.24375,0.497917,0.725,0.977083,0.004167,0.289583,0.514583,0.775,0.995833,0.010417,0.2625,0.49375,0.73125,0.995833,0.00625,0.245833,0.535417,0.760417,1,0.002083,0.241667,0.46875,0.754167,0.997917,1
sp|P32332|OAC1_YEAST,87,125,112,121,128,75,123,109,92,107,142,75,34,269,21,131,104,89,161,87,76,62,67,86,99,49,68,80,77,58,92,44,73,65,3,39,95,76,49,84,72,45,0.012346,0.203704,0.472222,0.697531,1,0.006173,0.265432,0.490741,0.728395,0.996914,0.003086,0.283951,0.540123,0.777778,0.990741,0.006173,0.222222,0.487654,0.728395,0.993827,0.015432,0.256173,0.484568,0.75,1,0.003086,0.25,0.524691,0.796296,0.996914,0.003086,0.287037,0.540123,0.780864,0.990741,0.006173,0.222222,0.45679,0.722222,0.993827,0.012346,0.212963,0.478395,0.716049,1,0.006173,0.222222,0.493827,0.722222,0.993827,0.015432,0.259259,0.484568,0.756173,1,0.003086,0.25,0.524691,0.796296,0.996914,0.021605,0.191358,0.478395,0.790123,0.984568,0.003086,0.259259,0.493827,0.746914,1,0.012346,0.169753,0.496914,0.774691,0.978395,0.003086,0.212963,0.481481,0.743827,0.996914,0.037037,0.29321,0.540123,0.787037,0.987654,0.006173,0.253086,0.438272,0.700617,1,0.037037,0.265432,0.503086,0.746914,0.993827,0.012346,0.203704,0.472222,0.697531,1,0.003086,0.287037,0.524691,0.768519,0.996914,1
sp|P32368|SAC1_YEAST,208,217,198,212,240,171,224,171,228,185,267,171,70,483,70,253,196,174,269,208,146,147,128,135,161,112,123,114,159,130,156,93,142,110,16,109,162,147,108,174,136,101,0.014446,0.253612,0.479936,0.712681,1,0.00321,0.24077,0.508828,0.770465,0.993579,0.001605,0.250401,0.515249,0.756019,0.995185,0.00321,0.271268,0.568218,0.773676,1,0.008026,0.219904,0.4687,0.667737,0.995185,0.001605,0.252006,0.518459,0.776886,0.998395,0.001605,0.248796,0.500803,0.756019,0.995185,0.00321,0.24077,0.520064,0.773676,0.993579,0.014446,0.255217,0.491172,0.704655,1,0.00321,0.242376,0.52488,0.757624,1,0.006421,0.245586,0.484751,0.695024,0.995185,0.001605,0.252006,0.518459,0.776886,0.998395,0.027287,0.266453,0.494382,0.775281,0.998395,0.001605,0.250401,0.504013,0.757624,0.995185,0.019262,0.245586,0.47191,0.664526,1,0.001605,0.239165,0.492777,0.735152,0.998395,0.00321,0.24077,0.489567,0.743178,0.985554,0.004815,0.277689,0.513644,0.76886,1,0.004815,0.23435,0.489567,0.756019,0.995185,0.014446,0.253612,0.479936,0.712681,1,0.001605,0.256822,0.5313,0.778491,0.993579,1
sp|P32585|MED18_YEAST,101,108,98,115,131,61,108,94,105,99,147,61,24,248,35,108,87,112,115,101,91,68,70,70,99,49,52,71,77,63,95,45,56,40,6,52,62,77,67,76,77,62,0.009772,0.267101,0.449511,0.762215,0.990228,0.019544,0.241042,0.521173,0.713355,0.986971,0.003257,0.228013,0.534202,0.749186,1,0.019544,0.250814,0.501629,0.67101,0.986971,0.006515,0.228013,0.482085,0.758958,1,0.003257,0.263844,0.488599,0.762215,0.983713,0.003257,0.228013,0.534202,0.749186,1,0.019544,0.257329,0.521173,0.677524,0.986971,0.009772,0.270358,0.449511,0.762215,0.990228,0.019544,0.299674,0.521173,0.713355,0.986971,0.006515,0.214984,0.472313,0.749186,1,0.003257,0.263844,0.488599,0.762215,0.983713,0.136808,0.270358,0.456026,0.827362,0.973941,0.003257,0.241042,0.511401,0.739414,1,0.042345,0.254072,0.469055,0.752443,0.967427,0.003257,0.270358,0.566775,0.781759,0.996743,0.006515,0.241042,0.482085,0.726384,1,0.019544,0.218241,0.465798,0.654723,0.990228,0.006515,0.2443,0.586319,0.76873,1,0.009772,0.267101,0.449511,0.762215,0.990228,0.003257,0.237785,0.462541,0.65798,0.983713,1
sp|P32623|CRH2_YEAST,113,240,114,250,131,86,139,209,119,225,156,86,28,391,48,124,157,186,171,113,183,116,58,90,127,85,52,91,79,99,127,73,64,48,4,74,98,92,114,93,108,81,0.010707,0.235546,0.460385,0.689507,0.974304,0.004283,0.316916,0.578158,0.805139,0.995717,0.002141,0.14561,0.357602,0.633833,1,0.004283,0.27409,0.578158,0.802998,0.993576,0.006424,0.231263,0.436831,0.635974,1,0.002141,0.218415,0.441113,0.64454,0.995717,0.002141,0.171306,0.391863,0.620985,1,0.004283,0.316916,0.608137,0.826552,0.993576,0.010707,0.239829,0.460385,0.689507,0.974304,0.004283,0.316916,0.601713,0.817987,0.993576,0.006424,0.186296,0.413276,0.633833,1,0.002141,0.218415,0.441113,0.64454,0.995717,0.042827,0.184154,0.496788,0.766595,0.974304,0.002141,0.256959,0.513919,0.770878,1,0.047109,0.239829,0.436831,0.646681,0.877944,0.002141,0.233405,0.436831,0.719486,1,0.006424,0.218415,0.447537,0.668094,0.997859,0.010707,0.280514,0.593148,0.807281,0.993576,0.004283,0.201285,0.391863,0.665953,1,0.010707,0.235546,0.460385,0.689507,0.974304,0.002141,0.331906,0.618844,0.815846,0.995717,1
sp|P32629|ANP1_YEAST,196,156,148,168,196,136,164,126,210,140,224,136,53,373,74,211,127,162,183,196,121,114,99,110,139,97,92,102,121,102,128,78,111,66,22,98,84,125,90,131,93,82,0.004,0.312,0.618,0.854,1,0.006,0.232,0.466,0.656,0.994,0.002,0.192,0.42,0.672,0.99,0.018,0.246,0.486,0.696,0.996,0.008,0.262,0.534,0.808,1,0.002,0.216,0.446,0.706,0.998,0.002,0.192,0.42,0.672,0.99,0.018,0.24,0.466,0.646,0.994,0.004,0.312,0.598,0.846,1,0.018,0.248,0.49,0.692,0.996,0.008,0.26,0.528,0.806,1,0.002,0.216,0.446,0.706,0.998,0.004,0.292,0.558,0.766,0.998,0.002,0.22,0.462,0.71,1,0.11,0.416,0.594,0.806,0.996,0.002,0.29,0.562,0.766,0.998,0.006,0.166,0.418,0.66,0.99,0.008,0.248,0.496,0.798,1,0.016,0.206,0.452,0.664,0.99,0.004,0.312,0.618,0.854,1,0.002,0.212,0.426,0.66,0.994,1
sp|P32901|PTR2_YEAST,149,228,224,229,206,166,253,191,157,183,252,166,47,494,60,212,224,165,287,149,165,112,84,177,169,119,117,168,110,92,167,87,149,71,11,75,146,119,117,107,159,89,0.004992,0.153078,0.487521,0.735441,0.998336,0.006656,0.234609,0.490849,0.760399,1,0.001664,0.311148,0.517471,0.738769,0.990017,0.008319,0.227953,0.477537,0.767055,0.996672,0.003328,0.244592,0.47421,0.740433,0.990017,0.001664,0.304493,0.535774,0.723794,1,0.001664,0.287854,0.514143,0.740433,1,0.008319,0.239601,0.484193,0.760399,0.996672,0.004992,0.153078,0.489185,0.74376,0.998336,0.009983,0.216306,0.452579,0.760399,0.996672,0.003328,0.236273,0.489185,0.757072,0.990017,0.001664,0.304493,0.535774,0.723794,1,0.026622,0.341098,0.510815,0.687188,0.998336,0.001664,0.264559,0.499168,0.748752,1,0.016639,0.096506,0.437604,0.876872,0.986689,0.001664,0.222962,0.509151,0.762063,0.998336,0.033278,0.282862,0.517471,0.732113,1,0.004992,0.189684,0.422629,0.753744,0.993344,0.003328,0.287854,0.500832,0.738769,0.990017,0.004992,0.153078,0.487521,0.735441,0.998336,0.001664,0.216306,0.52579,0.767055,1,1
sp|P33334|PRP8_YEAST,838,819,756,808,927,678,852,665,896,656,1079,678,306,1794,313,1056,695,662,928,838,647,535,553,518,602,457,532,464,675,479,572,387,602,461,63,441,608,545,400,673,505,415,0.004973,0.237878,0.478243,0.736842,0.998757,0.000829,0.227932,0.510568,0.750104,1,0.000414,0.27932,0.521343,0.760464,0.999586,0.000829,0.223788,0.51264,0.759635,1,0.001658,0.270617,0.506009,0.764608,0.999171,0.000414,0.246581,0.480315,0.718608,0.999586,0.000414,0.273518,0.50891,0.753833,0.999586,0.000829,0.22586,0.520514,0.761707,1,0.004973,0.237878,0.479072,0.730211,0.998757,0.000829,0.282636,0.554082,0.779528,1,0.001658,0.236635,0.479901,0.753005,0.999171,0.000414,0.246581,0.480315,0.718608,0.999586,0.03564,0.237464,0.449648,0.697472,0.989639,0.000414,0.257356,0.512225,0.757149,1,0.004973,0.193535,0.487775,0.759221,0.998757,0.000414,0.253626,0.488189,0.749275,0.997928,0.004559,0.285537,0.53419,0.764194,0.999586,0.000829,0.190634,0.476171,0.7385,1,0.001243,0.289266,0.532532,0.769581,0.999586,0.004973,0.237878,0.478243,0.736842,0.998757,0.000414,0.202652,0.482387,0.735184,1,1
